509569, 1, 20250116100550.321295
509629, 1, 20250116100551.321192
509689, 1, 20250116100552.321219
509749, 1, 20250116100553.321250
509809, 1, 20250116100554.321291
509869, 1, 20250116100555.321306
509929, 1, 20250116100556.321353
509989, 1, 20250116100557.321507
510049, 1, 20250116100558.321517
510109, 1, 20250116100559.321548
510169, 1, 20250116100600.321587
510229, 1, 20250116100601.321625
510289, 1, 20250116100602.321654
510349, 1, 20250116100603.321672
510409, 1, 20250116100604.321702
510469, 1, 20250116100605.321748
510529, 1, 20250116100606.321787
510589, 1, 20250116100607.321796
510649, 1, 20250116100608.321819
510709, 1, 20250116100609.321851
510769, 1, 20250116100610.321875
510829, 1, 20250116100611.321910
510889, 1, 20250116100612.321933
510949, 1, 20250116100613.321965
511009, 1, 20250116100614.321997
511069, 1, 20250116100615.322045
511129, 1, 20250116100616.322076
511189, 1, 20250116100617.322088
511249, 1, 20250116100618.322118
511309, 1, 20250116100619.322127
511369, 1, 20250116100620.322159
511429, 1, 20250116100621.322212
511489, 1, 20250116100622.322232
511549, 1, 20250116100623.322257
511609, 1, 20250116100624.322294
511669, 1, 20250116100625.322336
511729, 1, 20250116100626.322350
511789, 1, 20250116100627.322375
511849, 1, 20250116100628.322406
511909, 1, 20250116100629.322434
511969, 1, 20250116100630.322479
512029, 1, 20250116100631.322491
512089, 1, 20250116100632.322529
512149, 1, 20250116100633.322534
512209, 1, 20250116100634.322582
512269, 1, 20250116100635.322618
512329, 1, 20250116100636.322632
512389, 1, 20250116100637.322675
512449, 1, 20250116100638.322702
512509, 1, 20250116100639.322739
512569, 1, 20250116100640.322761
512629, 1, 20250116100641.322785
512689, 1, 20250116100642.322812
512749, 1, 20250116100643.322846
512809, 1, 20250116100644.322896
512869, 1, 20250116100645.322926
512929, 1, 20250116100646.322934
512989, 1, 20250116100647.322968
513049, 1, 20250116100648.322982
513109, 1, 20250116100649.323017
513169, 1, 20250116100650.323049
513229, 1, 20250116100651.323066
513289, 1, 20250116100652.323111
513349, 1, 20250116100653.323133
513409, 1, 20250116100654.323180
513469, 1, 20250116100655.323223
513529, 1, 20250116100656.323229
513589, 1, 20250116100657.323252
513649, 1, 20250116100658.323277
513709, 1, 20250116100659.323323
513769, 1, 20250116100700.323334
513829, 1, 20250116100701.323373
513889, 1, 20250116100702.323398
513949, 1, 20250116100703.323429
514009, 1, 20250116100704.323458
514069, 1, 20250116100705.323488
514129, 1, 20250116100706.323507
514189, 1, 20250116100707.323553
514249, 1, 20250116100708.323568
514309, 1, 20250116100709.323612
514369, 1, 20250116100710.323632
514429, 1, 20250116100711.323652
514489, 1, 20250116100712.323693
514549, 1, 20250116100713.323738
514609, 1, 20250116100714.323762
514669, 1, 20250116100715.323776
514729, 1, 20250116100716.323822
514789, 1, 20250116100717.323838
514849, 1, 20250116100718.323856
514909, 1, 20250116100719.323890
514969, 1, 20250116100720.323920
515029, 1, 20250116100721.323951
515089, 1, 20250116100722.323986
515149, 1, 20250116100723.324029
515209, 1, 20250116100724.324069
515269, 1, 20250116100725.324069
515329, 1, 20250116100726.324105
515389, 1, 20250116100727.324135
515449, 1, 20250116100728.324163
515509, 1, 20250116100729.324192
515569, 1, 20250116100730.324209
515629, 1, 20250116100731.324248
515689, 1, 20250116100732.324284
515749, 1, 20250116100733.324317
515809, 1, 20250116100734.324338
515869, 1, 20250116100735.324366
515929, 1, 20250116100736.324387
515989, 1, 20250116100737.324420
516049, 1, 20250116100738.324440
516109, 1, 20250116100739.324482
516169, 1, 20250116100740.324516
516229, 1, 20250116100741.324527
516289, 1, 20250116100742.324569
516349, 1, 20250116100743.324600
516409, 1, 20250116100744.324616
516469, 1, 20250116100745.324647
516529, 1, 20250116100746.324675
516589, 1, 20250116100747.324708
516649, 1, 20250116100748.324740
516709, 1, 20250116100749.324770
516769, 1, 20250116100750.324791
516829, 1, 20250116100751.324832
516889, 1, 20250116100752.324894
516949, 1, 20250116100753.324905
517009, 1, 20250116100754.324915
517069, 1, 20250116100755.324943
517129, 1, 20250116100756.324978
517189, 1, 20250116100757.324996
517249, 1, 20250116100758.325040
517309, 1, 20250116100759.325059
517369, 1, 20250116100800.325083
517429, 1, 20250116100801.325124
517489, 1, 20250116100802.325161
517549, 1, 20250116100803.325195
517609, 1, 20250116100804.325200
