141067, 1, 20250115133005.112485
141127, 1, 20250115133006.112433
141187, 1, 20250115133007.112452
141247, 1, 20250115133008.112497
141307, 1, 20250115133009.112500
141367, 1, 20250115133010.112609
141427, 1, 20250115133011.112605
141487, 1, 20250115133012.112598
141547, 1, 20250115133013.112634
141607, 1, 20250115133014.112694
141667, 1, 20250115133015.112680
141727, 1, 20250115133016.112726
141787, 1, 20250115133017.112793
141847, 1, 20250115133018.112881
141907, 1, 20250115133019.112734
141967, 1, 20250115133020.112689
142027, 1, 20250115133021.112771
142087, 1, 20250115133022.112776
142147, 1, 20250115133023.112803
142207, 1, 20250115133024.112952
142267, 1, 20250115133025.112996
142327, 1, 20250115133026.113009
142387, 1, 20250115133027.113095
142447, 1, 20250115133028.113096
142507, 1, 20250115133029.113101
142567, 1, 20250115133030.113138
142627, 1, 20250115133031.113213
142687, 1, 20250115133032.113176
142747, 1, 20250115133033.113293
142807, 1, 20250115133034.113246
142867, 1, 20250115133035.113285
142927, 1, 20250115133036.113313
142987, 1, 20250115133037.113339
143047, 1, 20250115133038.113436
143107, 1, 20250115133039.113393
143167, 1, 20250115133040.113490
143227, 1, 20250115133041.113456
143287, 1, 20250115133042.113539
143347, 1, 20250115133043.113545
143407, 1, 20250115133044.113507
143467, 1, 20250115133045.113640
143527, 1, 20250115133046.113632
143587, 1, 20250115133047.113696
143647, 1, 20250115133048.113652
143707, 1, 20250115133049.113692
143767, 1, 20250115133050.113720
143827, 1, 20250115133051.113746
143887, 1, 20250115133052.113778
143947, 1, 20250115133053.113838
144007, 1, 20250115133054.113890
144067, 1, 20250115133055.113897
144127, 1, 20250115133056.113940
144187, 1, 20250115133057.113939
144247, 1, 20250115133058.113955
144307, 1, 20250115133059.113974
144367, 1, 20250115133100.114043
144427, 1, 20250115133101.114039
144487, 1, 20250115133102.114135
144547, 1, 20250115133103.114080
144607, 1, 20250115133104.114128
144667, 1, 20250115133105.114147
144727, 1, 20250115133106.114213
144787, 1, 20250115133107.114188
144847, 1, 20250115133108.114242
144907, 1, 20250115133109.114320
144967, 1, 20250115133110.114351
145027, 1, 20250115133111.114323
145087, 1, 20250115133112.114361
145147, 1, 20250115133113.114383
145207, 1, 20250115133114.114412
145267, 1, 20250115133115.114441
145327, 1, 20250115133116.114510
145387, 1, 20250115133117.114501
145447, 1, 20250115133118.114582
145507, 1, 20250115133119.114546
145567, 1, 20250115133120.114583
145627, 1, 20250115133121.114653
145687, 1, 20250115133122.114713
145747, 1, 20250115133123.114680
145807, 1, 20250115133124.114699
145867, 1, 20250115133125.114779
145927, 1, 20250115133126.114775
145987, 1, 20250115133127.114792
146047, 1, 20250115133128.114892
146107, 1, 20250115133129.114841
146167, 1, 20250115133130.114834
146227, 1, 20250115133131.114903
146287, 1, 20250115133132.114918
146347, 1, 20250115133133.114962
146407, 1, 20250115133134.115056
146467, 1, 20250115133135.115073
146527, 1, 20250115133136.115122
146587, 1, 20250115133137.115143
146647, 1, 20250115133138.115101
146707, 1, 20250115133139.115138
146767, 1, 20250115133140.115159
146827, 1, 20250115133141.115196
146887, 1, 20250115133142.115204
146947, 1, 20250115133143.115244
147007, 1, 20250115133144.115266
147067, 1, 20250115133145.115389
147127, 1, 20250115133146.115333
147187, 1, 20250115133147.115358
147247, 1, 20250115133148.115386
147307, 1, 20250115133149.115417
147367, 1, 20250115133150.115462
147427, 1, 20250115133151.115539
147487, 1, 20250115133152.115510
147547, 1, 20250115133153.115602
147607, 1, 20250115133154.115632
147667, 1, 20250115133155.115662
147727, 1, 20250115133156.115616
147787, 1, 20250115133157.115764
147847, 1, 20250115133158.115677
147907, 1, 20250115133159.115706
147967, 1, 20250115133200.115741
148027, 1, 20250115133201.115845
148087, 1, 20250115133202.115796
148147, 1, 20250115133203.115896
148207, 1, 20250115133204.115900
148267, 1, 20250115133205.115907
148327, 1, 20250115133206.115926
148387, 1, 20250115133207.115964
148447, 1, 20250115133208.116040
148507, 1, 20250115133209.116011
148567, 1, 20250115133210.116038
148627, 1, 20250115133211.116061
148687, 1, 20250115133212.116090
148747, 1, 20250115133213.116116
148807, 1, 20250115133214.116194
148867, 1, 20250115133215.116194
148927, 1, 20250115133216.116203
148987, 1, 20250115133217.116246
149047, 1, 20250115133218.116264
149107, 1, 20250115133219.116302
149167, 1, 20250115133220.116327
149227, 1, 20250115133221.116352
149287, 1, 20250115133222.116378
149347, 1, 20250115133223.116407
149407, 1, 20250115133224.116427
149467, 1, 20250115133225.116462
149527, 1, 20250115133226.116492
149587, 1, 20250115133227.116514
149647, 1, 20250115133228.116604
149707, 1, 20250115133229.116649
149767, 1, 20250115133230.116605
149827, 1, 20250115133231.116697
149887, 1, 20250115133232.116667
149947, 1, 20250115133233.116744
150007, 1, 20250115133234.116743
150067, 1, 20250115133235.116734
150127, 1, 20250115133236.116760
150187, 1, 20250115133237.116817
150247, 1, 20250115133238.116837
150307, 1, 20250115133239.116892
150367, 1, 20250115133240.116946
150427, 1, 20250115133241.116955
150487, 1, 20250115133242.117004
150547, 1, 20250115133243.116990
150607, 1, 20250115133244.117043
150667, 1, 20250115133245.117104
150727, 1, 20250115133246.117110
150787, 1, 20250115133247.117146
150847, 1, 20250115133248.117181
150907, 1, 20250115133249.117222
150967, 1, 20250115133250.117229
151027, 1, 20250115133251.117286
151087, 1, 20250115133252.117326
151147, 1, 20250115133253.117336
151207, 1, 20250115133254.117369
151267, 1, 20250115133255.117400
151327, 1, 20250115133256.117551
151387, 1, 20250115133257.117292
151447, 1, 20250115133258.117316
151507, 1, 20250115133259.117355
151567, 1, 20250115133300.117327
151627, 1, 20250115133301.117330
151687, 1, 20250115133302.117476
151747, 1, 20250115133303.117687
