317877, 1, 20250109112549.929153
317937, 1, 20250109112550.929188
317997, 1, 20250109112551.929212
318057, 1, 20250109112552.929241
318117, 1, 20250109112553.929272
318177, 1, 20250109112554.929299
318237, 1, 20250109112555.929320
318297, 1, 20250109112556.929348
318357, 1, 20250109112557.929392
318417, 1, 20250109112558.929414
318477, 1, 20250109112559.929445
318537, 1, 20250109112600.929469
318597, 1, 20250109112601.929501
318657, 1, 20250109112602.929528
318717, 1, 20250109112603.929558
318777, 1, 20250109112604.929588
318837, 1, 20250109112605.929639
318897, 1, 20250109112606.929668
318957, 1, 20250109112607.929665
319017, 1, 20250109112608.929705
319077, 1, 20250109112609.929733
319137, 1, 20250109112610.929773
319197, 1, 20250109112611.929804
319257, 1, 20250109112612.929800
319317, 1, 20250109112613.929865
319377, 1, 20250109112614.929881
319437, 1, 20250109112615.929928
319497, 1, 20250109112616.929964
319557, 1, 20250109112617.929963
319617, 1, 20250109112618.930006
319677, 1, 20250109112619.930023
319737, 1, 20250109112620.930060
319797, 1, 20250109112621.930087
319857, 1, 20250109112622.930125
319917, 1, 20250109112623.930151
319977, 1, 20250109112624.930174
320037, 1, 20250109112625.930208
320097, 1, 20250109112626.930237
320157, 1, 20250109112627.930264
320217, 1, 20250109112628.930294
320277, 1, 20250109112629.930329
320337, 1, 20250109112630.930362
320397, 1, 20250109112631.930386
320457, 1, 20250109112632.930406
320517, 1, 20250109112633.930452
320577, 1, 20250109112634.930486
320637, 1, 20250109112635.930516
320697, 1, 20250109112636.930526
320757, 1, 20250109112637.930557
320817, 1, 20250109112638.930578
320877, 1, 20250109112639.930600
320937, 1, 20250109112640.930646
320997, 1, 20250109112641.930681
321057, 1, 20250109112642.930716
321117, 1, 20250109112643.930744
321177, 1, 20250109112644.930784
321237, 1, 20250109112645.930823
321297, 1, 20250109112646.930830
321357, 1, 20250109112647.930854
321417, 1, 20250109112648.930879
321477, 1, 20250109112649.930907
321537, 1, 20250109112650.930941
321597, 1, 20250109112651.930973
321657, 1, 20250109112652.931006
321717, 1, 20250109112653.931025
321777, 1, 20250109112654.931085
321837, 1, 20250109112655.931097
321897, 1, 20250109112656.931119
321957, 1, 20250109112657.931139
322017, 1, 20250109112658.931177
322077, 1, 20250109112659.931211
322137, 1, 20250109112700.931217
322197, 1, 20250109112701.931267
322257, 1, 20250109112702.931296
322317, 1, 20250109112703.931320
322377, 1, 20250109112704.931344
322437, 1, 20250109112705.931379
322497, 1, 20250109112706.931412
322557, 1, 20250109112707.931449
322617, 1, 20250109112708.931463
322677, 1, 20250109112709.931494
322737, 1, 20250109112710.931524
322797, 1, 20250109112711.931570
322857, 1, 20250109112712.931587
322917, 1, 20250109112713.931650
