219681, 1, 20250122123602.747062
219741, 1, 20250122123603.747101
219801, 1, 20250122123604.747132
219861, 1, 20250122123605.747145
219921, 1, 20250122123606.747179
219981, 1, 20250122123607.747214
220041, 1, 20250122123608.747240
220101, 1, 20250122123609.747268
220161, 1, 20250122123610.747282
220221, 1, 20250122123611.747330
220281, 1, 20250122123612.747371
220341, 1, 20250122123613.747382
220401, 1, 20250122123614.747407
220461, 1, 20250122123615.747436
220521, 1, 20250122123616.747483
220581, 1, 20250122123617.747513
220641, 1, 20250122123618.747544
220701, 1, 20250122123619.747567
220761, 1, 20250122123620.747582
220821, 1, 20250122123621.747625
220881, 1, 20250122123622.747653
220941, 1, 20250122123623.747677
221001, 1, 20250122123624.747705
221061, 1, 20250122123625.747736
221121, 1, 20250122123626.747753
221181, 1, 20250122123627.747783
221241, 1, 20250122123628.747821
221301, 1, 20250122123629.747855
221361, 1, 20250122123630.747878
221421, 1, 20250122123631.747899
221481, 1, 20250122123632.747937
221541, 1, 20250122123633.747971
221601, 1, 20250122123634.747993
221661, 1, 20250122123635.748027
221721, 1, 20250122123636.748045
221781, 1, 20250122123637.748078
221841, 1, 20250122123638.748107
221901, 1, 20250122123639.748135
221961, 1, 20250122123640.748188
222021, 1, 20250122123641.748222
222081, 1, 20250122123642.748219
222141, 1, 20250122123643.748239
222201, 1, 20250122123644.748276
222261, 1, 20250122123645.748312
222321, 1, 20250122123646.748337
222381, 1, 20250122123647.748361
222441, 1, 20250122123648.748406
222501, 1, 20250122123649.748418
222561, 1, 20250122123650.748470
222621, 1, 20250122123651.748493
222681, 1, 20250122123652.748507
222741, 1, 20250122123653.748538
222801, 1, 20250122123654.748558
222861, 1, 20250122123655.748596
222921, 1, 20250122123656.748631
222981, 1, 20250122123657.748646
223041, 1, 20250122123658.748680
223101, 1, 20250122123659.748709
223161, 1, 20250122123700.748759
223221, 1, 20250122123701.748764
223281, 1, 20250122123702.748798
223341, 1, 20250122123703.748820
223401, 1, 20250122123704.748850
223461, 1, 20250122123705.748881
223521, 1, 20250122123706.748908
223581, 1, 20250122123707.748939
223641, 1, 20250122123708.748960
223701, 1, 20250122123709.748992
223761, 1, 20250122123710.749025
223821, 1, 20250122123711.749062
223881, 1, 20250122123712.749074
223941, 1, 20250122123713.749104
224001, 1, 20250122123714.749142
224061, 1, 20250122123715.749170
224121, 1, 20250122123716.749203
224181, 1, 20250122123717.749233
224241, 1, 20250122123718.749250
224301, 1, 20250122123719.749291
224361, 1, 20250122123720.749336
224421, 1, 20250122123721.749336
224481, 1, 20250122123722.749376
224541, 1, 20250122123723.749404
224601, 1, 20250122123724.749423
224661, 1, 20250122123725.749455
224721, 1, 20250122123726.749486
224781, 1, 20250122123727.749520
224841, 1, 20250122123728.749541
224901, 1, 20250122123729.749581
224961, 1, 20250122123730.749618
225021, 1, 20250122123731.749627
225081, 1, 20250122123732.749659
225141, 1, 20250122123733.749675
225201, 1, 20250122123734.749715
225261, 1, 20250122123735.749743
225321, 1, 20250122123736.749771
225381, 1, 20250122123737.749795
225441, 1, 20250122123738.749831
225501, 1, 20250122123739.749871
225561, 1, 20250122123740.749885
225621, 1, 20250122123741.749921
225681, 1, 20250122123742.749939
225741, 1, 20250122123743.749967
225801, 1, 20250122123744.750006
225861, 1, 20250122123745.750022
225921, 1, 20250122123746.750059
225981, 1, 20250122123747.750081
226041, 1, 20250122123748.750138
226101, 1, 20250122123749.750153
226161, 1, 20250122123750.750176
226221, 1, 20250122123751.750201
226281, 1, 20250122123752.750231
226341, 1, 20250122123753.750255
226401, 1, 20250122123754.750296
226461, 1, 20250122123755.750318
226521, 1, 20250122123756.750336
226581, 1, 20250122123757.750370
226641, 1, 20250122123758.750426
226701, 1, 20250122123759.750451
226761, 1, 20250122123800.750466
226821, 1, 20250122123801.750498
226881, 1, 20250122123802.750516
226941, 1, 20250122123803.750550
227001, 1, 20250122123804.750590
227061, 1, 20250122123805.750604
227121, 1, 20250122123806.750628
227181, 1, 20250122123807.750693
227241, 1, 20250122123808.750725
227301, 1, 20250122123809.750708
227361, 1, 20250122123810.750753
227421, 1, 20250122123811.750772
227481, 1, 20250122123812.750801
227541, 1, 20250122123813.750836
227601, 1, 20250122123814.750850
227661, 1, 20250122123815.750881
227721, 1, 20250122123816.750926
227781, 1, 20250122123817.750950
227841, 1, 20250122123818.750982
227901, 1, 20250122123819.751020
227961, 1, 20250122123820.751048
228021, 1, 20250122123821.751055
228081, 1, 20250122123822.751094
